Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;x
アン・サン・カム;9003001;U04;1973;1998;2004;2012;3;2;1;0;0;5;0;L541000;1973;2100;x
チュン・リン;9003002;U04;1973;1998;2004;2012;2;2;64;1;0;5;0;M541045;1973;2100;x
クロード;9003003;U04;1973;1998;2004;2012;3;3;256;0;0;5;0;L541002;1973;2100;x
コクワン;9003004;U04;1973;1998;2004;2012;3;3;128;0;0;5;0;L541003;1973;2100;x
ド・ルーサック・サルシエン;9003005;U04;1973;1998;2004;2012;2;4;514;1;0;5;0;M541008;1973;2100;x
ゴーティエ;9003006;U04;1973;1998;2004;2012;2;3;258;1;0;5;0;M541007;1973;2100;x
キエン・ヴァン;9003007;U04;1973;1998;2004;2012;2;3;1;1;0;5;0;M541047;1973;2100;x
クリサン・チェダ;9003008;U04;1973;1998;2004;2012;3;2;0;0;0;5;0;M541026;1973;2100;x
ラフォン;9003009;U04;1973;1998;2004;2012;3;4;128;0;0;5;0;M541048;1973;2100;x
ロン・ノル;9003010;U04;1973;1998;2004;2012;2;3;4;1;0;5;0;M541035;1973;2100;x
ノワロー;9003011;U04;1973;1998;2004;2012;3;4;272;1;0;5;0;L541011;1973;2100;x
オリヴィエ;9003012;U04;1973;1998;2004;2012;3;3;96;1;0;5;0;L541012;1973;2100;x
カンタン;9003013;U04;1973;1998;2004;2012;3;3;256;0;0;5;0;L541013;1973;2100;x
サキワト・ピルン;9003014;U04;1973;1998;2004;2012;3;2;0;0;0;5;0;M541037;1973;2100;x
シアヌーク・ノロドム;9003015;U04;1973;1998;2004;2012;1;2;0;0;0;5;0;M541044;1973;2100;x
シソワト・モニレト;9003016;U04;1973;1998;2004;2012;2;2;1;1;0;5;0;M541046;1973;2100;x 
シソワト・モノヴォン;9003017;U04;1973;1998;2004;2012;1;2;0;0;0;5;0;L541017;1973;2100;x
シソワト・ワチャヤヴォン;9003018;U04;1973;1998;2004;2012;2;2;0;1;0;5;0;M541049;1973;2100;x
ソン・セン;9003019;U04;1973;1998;2004;2012;2;5;262271;1;0;5;0;M541051;1973;2100;x
トラナペ;9003020;U04;1973;1998;2004;2012;3;4;256;0;0;5;0;L541020;1973;2100;x
