Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;x
アギミ;9006001;U07;1973;1998;2004;2012;3;3;128;0;0;3;0;L34580;1973;2100;x
アゴリ;9006002;U07;1973;1998;2004;2012;3;3;0;1;0;3;0;L34581;1973;2100;x
ビカク;9006003;U07;1973;1998;2004;2012;2;5;768;1;0;4;0;L34582;1973;2100;x
ブシャティ;9006004;U07;1973;1998;2004;2012;1;4;528;2;0;2;0;L34583;1973;2100;x
カジュピ;9006005;U07;1973;1998;2004;2012;3;3;0;0;0;3;0;L34584;1973;2100;x
フロクシ;9006006;U07;1973;1998;2004;2012;3;3;0;0;0;5;0;L34585;1973;2100;x
フラシェリ;9006007;U07;1973;1998;2004;2012;2;4;16;3;0;2;0;L34586;1973;2100;x
ホッジャ;9006008;U07;1973;1998;2004;2012;2;6;0;3;0;3;0;L34587;1973;2100;x
ジャクシャ;9006009;U07;1973;1998;2004;2012;3;3;64;0;0;3;0;L34588;1973;2100;x
コマニ;9006010;U07;1973;1998;2004;2012;2;4;32;1;0;3;0;L34589;1973;2100;x
クリスト;9006011;U07;1973;1998;2004;2012;3;4;16;0;0;3;0;L34590;1973;2100;x
マレショヴァ;9006012;U07;1973;1998;2004;2012;3;2;16;0;0;3;0;L34591;1973;2100;x
モイシウ;9006013;U07;1973;1998;2004;2012;1;3;0;1;0;4;0;L34592;1973;2100;x
モリ;9006014;U07;1973;1998;2004;2012;3;5;264;1;0;3;0;L34593;1973;2100;x
ムサイ;9006015;U07;1973;1998;2004;2012;2;3;0;1;0;3;0;L34594;1973;2100;x
ネルゲッティ;9006016;U07;1973;1998;2004;2012;2;2;2;1;0;5;0;L34595;1973;2100;x
パーシー;9006017;U07;1973;1998;2004;2012;2;5;1;1;0;5;0;L34596;1973;2100;x
ペリヴィジ;9006018;U07;1973;1998;2004;2012;2;3;4;1;0;3;0;L34597;1973;2100;x
シャトゥン;9006019;U07;1973;1998;2004;2012;1;3;2;1;0;3;0;L34598;1973;2100;x
シェフ;9006020;U07;1973;1998;2004;2012;2;3;4;0;0;2;0;L34599;1973;2100;x
トラジセ;9006021;U07;1973;1998;2004;2012;2;3;0;1;0;3;0;L34600;1973;2100;x
イェピ;9006022;U07;1973;1998;2004;2012;3;2;16;1;0;3;0;L34601;1973;2100;x
ゾグ1世;9006023;U07;1973;1998;2004;2012;0;2;0;0;0;5;0;L34602;1973;2100;x
デルヴィン;9006024;U07;1973;1998;2004;2012;2;3;0;1;0;3;1;L34603;1973;2100;x
ガクサ;9006025;U07;1973;1998;2004;2012;3;3;0;1;0;3;1;L34604;1973;2100;x
クリスト;9006026;U07;1973;1998;2004;2012;3;2;0;0;0;3;1;L34605;1973;2100;x
パカジ;9006027;U07;1973;1998;2004;2012;1;3;0;0;0;3;1;L34606;1973;2100;x
アゴリ;9006028;U07;1973;1998;2004;2012;3;3;4096;1;0;3;2;L34607;1973;2100;x
デルヴィン;9006029;U07;1973;1998;2004;2012;3;4;131072;1;0;3;2;L34608;1973;2100;x
フロクシ;9006030;U07;1973;1998;2004;2012;2;3;0;0;0;5;2;L34609;1973;2100;x
ムサイ;9006031;U07;1973;1998;2004;2012;2;3;0;0;0;3;2;L34610;1973;2100;x
ペリヴィジ;9006032;U07;1973;1998;2004;2012;2;3;0;0;0;3;2;L34611;1973;2100;x
アタナソフ;9006033;U07;1973;1998;2004;2012;2;5;0;1;0;5;0;L34000;1973;2100;x
バキルドジエフ;9006034;U07;1973;1998;2004;2012;1;7;513;1;0;5;0;L34001;1973;2100;x
ボラチェフ;9006035;U07;1973;1998;2004;2012;3;5;0;1;0;5;0;L34002;1973;2100;x
ボリス3世;9006036;U07;1973;1998;2004;2012;0;4;2;0;0;5;0;L34003;1973;2100;x
ボイデフ;9006037;U07;1973;1998;2004;2012;2;4;1;2;0;3;0;L34004;1973;2100;x
バイルガラノフ;9006038;U07;1973;1998;2004;2012;3;5;256;1;0;5;0;L34005;1973;2100;x
ダスカロフ;9006039;U07;1973;1998;2004;2012;2;5;0;2;0;3;0;L34006;1973;2100;x
ディルコフスキ;9006040;U07;1973;1998;2004;2012;3;4;0;0;0;2;0;L34007;1973;2100;x
ドチェフ;9006041;U07;1973;1998;2004;2012;3;5;0;1;0;3;0;L34008;1973;2100;x
S・ガネフ;9006042;U07;1973;1998;2004;2012;3;4;0;0;0;3;0;L34009;1973;2100;x
T・ガネフ;9006043;U07;1973;1998;2004;2012;3;5;0;1;0;4;0;L34010;1973;2100;x
ゲンチェフ;9006044;U07;1973;1998;2004;2012;2;5;0;1;0;2;0;L34011;1973;2100;x
T・ゲオルギエフ;9006045;U07;1973;1998;2004;2012;2;4;0;0;0;4;0;L34012;1973;2100;x
Z・ゲオルギエフ;9006046;U07;1973;1998;2004;2012;3;4;0;0;0;5;0;L34013;1973;2100;x
グレコフ;9006047;U07;1973;1998;2004;2012;2;5;0;1;0;5;0;L34014;1973;2100;x
ハジイヴァノフ;9006048;U07;1973;1998;2004;2012;2;4;0;1;0;4;0;L34015;1973;2100;x
ハジペトコフ;9006049;U07;1973;1998;2004;2012;2;5;0;1;0;2;0;L34016;1973;2100;x
イリエフ;9006050;U07;1973;1998;2004;2012;3;4;0;0;0;4;0;L34017;1973;2100;x
イオボフ;9006051;U07;1973;1998;2004;2012;3;4;513;1;0;3;0;L34018;1973;2100;x
イワノフ;9006052;U07;1973;1998;2004;2012;2;5;0;1;0;5;0;L34019;1973;2100;x
キノフ;9006053;U07;1973;1998;2004;2012;2;6;0;2;0;3;0;L34020;1973;2100;x
キリル・プレスラフスキ;9006054;U07;1973;1998;2004;2012;2;4;2;1;0;5;0;L34021;1973;2100;x
キシオフ;9006055;U07;1973;1998;2004;2012;1;5;576;1;0;3;0;L34022;1973;2100;x
コプチェフ;9006056;U07;1973;1998;2004;2012;2;4;0;1;0;5;0;L34023;1973;2100;x
コゾフスキ;9006057;U07;1973;1998;2004;2012;2;5;256;1;0;5;0;L34024;1973;2100;x
クリステフ;9006058;U07;1973;1998;2004;2012;3;4;0;0;0;2;0;L34025;1973;2100;x
ルカシュ;9006059;U07;1973;1998;2004;2012;2;4;0;1;0;1;0;L34026;1973;2100;x
ルーコフ;9006060;U07;1973;1998;2004;2012;2;6;4;2;0;3;0;L34027;1973;2100;x
マリンコフ;9006061;U07;1973;1998;2004;2012;2;4;513;1;0;5;0;L34028;1973;2100;x
Il・マリノフ;9006062;U07;1973;1998;2004;2012;3;4;0;0;0;2;0;L34029;1973;2100;x
I・V・マリノフ;9006063;U07;1973;1998;2004;2012;2;5;0;1;0;5;0;L34030;1973;2100;x
マルコフ;9006064;U07;1973;1998;2004;2012;2;4;0;1;0;3;0;L34031;1973;2100;x
マルチェフ;9006065;U07;1973;1998;2004;2012;3;4;0;0;0;3;0;L34032;1973;2100;x
ミディレフ;9006066;U07;1973;1998;2004;2012;3;6;576;1;0;5;0;L34033;1973;2100;x
ミホフ;9006067;U07;1973;1998;2004;2012;2;4;0;1;0;1;0;L34034;1973;2100;x
ミンチェフ;9006068;U07;1973;1998;2004;2012;3;4;0;0;0;2;0;L34035;1973;2100;x
マーノフ;9006069;U07;1973;1998;2004;2012;1;5;0;2;0;5;0;L34036;1973;2100;x
A・ニコロフ;9006070;U07;1973;1998;2004;2012;2;5;0;1;0;5;0;L34037;1973;2100;x
G・ニコロフ;9006071;U07;1973;1998;2004;2012;3;4;0;0;0;3;0;L34038;1973;2100;x
ノバコフ;9006072;U07;1973;1998;2004;2012;3;4;0;0;0;3;0;L34039;1973;2100;x
ペーエフ;9006073;U07;1973;1998;2004;2012;3;4;0;0;0;4;0;L34040;1973;2100;x
ピロンコフ;9006074;U07;1973;1998;2004;2012;2;5;0;1;0;3;0;L34041;1973;2100;x
D・ポポフ;9006075;U07;1973;1998;2004;2012;3;4;32;1;0;4;0;L34042;1973;2100;x
G・ポポフ;9006076;U07;1973;1998;2004;2012;1;5;128;2;0;4;0;L34043;1973;2100;x
ラデフ;9006077;U07;1973;1998;2004;2012;3;5;513;1;0;4;0;L34044;1973;2100;x
ラドエノフ;9006078;U07;1973;1998;2004;2012;3;4;4;0;0;1;0;L34045;1973;2100;x
ロゴサルスキ;9006079;U07;1973;1998;2004;2012;3;4;0;0;0;5;0;L34046;1973;2100;x
ルッセフ;9006080;U07;1973;1998;2004;2012;2;5;0;1;0;3;0;L34047;1973;2100;x
サポフ;9006081;U07;1973;1998;2004;2012;3;4;0;0;0;1;0;L34048;1973;2100;x
シモフ;9006082;U07;1973;1998;2004;2012;3;4;0;0;0;5;0;L34049;1973;2100;x
シラコフ;9006083;U07;1973;1998;2004;2012;3;6;0;0;0;3;0;L34050;1973;2100;x
スラコフ;9006084;U07;1973;1998;2004;2012;3;4;0;0;0;4;0;L34051;1973;2100;x
スパソフ;9006085;U07;1973;1998;2004;2012;3;4;0;0;0;2;0;L34052;1973;2100;x
スタンチェフ;9006086;U07;1973;1998;2004;2012;2;6;0;1;0;2;0;L34053;1973;2100;x
ストイチェフ;9006087;U07;1973;1998;2004;2012;2;7;4;2;0;2;0;L34054;1973;2100;x
タラレイコフ;9006088;U07;1973;1998;2004;2012;3;5;0;0;0;3;0;L34055;1973;2100;x
テルジエフ;9006089;U07;1973;1998;2004;2012;3;4;0;0;0;2;0;L34056;1973;2100;x
トーシェフ;9006090;U07;1973;1998;2004;2012;2;6;0;1;0;4;0;L34057;1973;2100;x
トレンダフィロフ;9006091;U07;1973;1998;2004;2012;3;5;128;1;0;4;0;L34058;1973;2100;x
トリフォノフ;9006092;U07;1973;1998;2004;2012;3;4;0;0;0;2;0;L34059;1973;2100;x
トリンスキ;9006093;U07;1973;1998;2004;2012;2;6;16;0;0;5;0;L34060;1973;2100;x
ツァネフ;9006094;U07;1973;1998;2004;2012;2;4;0;0;0;5;0;L34061;1973;2100;x
ウルモフ;9006095;U07;1973;1998;2004;2012;3;4;0;0;0;3;0;L34062;1973;2100;x
