Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;x
国連指揮官#001;9005001;U06;1973;1998;2004;2012;3;6;262655;1;0;2;0;UN;1930;3000;x
国連指揮官#002;9005002;U06;1973;1998;2004;2012;3;6;262655;1;0;2;0;UN;1930;3000;x
国連指揮官#003;9005003;U06;1973;1998;2004;2012;3;6;262655;1;0;2;0;UN;1930;3000;x
国連指揮官#004;9005004;U06;1973;1998;2004;2012;3;6;262655;1;0;2;0;UN;1930;3000;x
国連指揮官#005;9005005;U06;1973;1998;2004;2012;3;6;262655;1;0;2;0;UN;1930;3000;x
国連指揮官#006;9005006;U06;1973;1998;2004;2012;3;6;262655;1;0;2;0;UN;1930;3000;x
国連指揮官#007;9005007;U06;1973;1998;2004;2012;3;6;262655;1;0;2;0;UN;1930;3000;x
国連指揮官#008;9005008;U06;1973;1998;2004;2012;3;6;262655;1;0;2;0;UN;1930;3000;x
国連指揮官#009;9005009;U06;1973;1998;2004;2012;3;6;262655;1;0;2;0;UN;1930;3000;x
国連指揮官#010;9005010;U06;1973;1998;2004;2012;3;6;262655;1;0;2;0;UN;1930;3000;x
国連指揮官#011;9005011;U06;1973;1998;2004;2012;3;6;262655;1;0;2;0;UN;1930;3000;x
国連指揮官#012;9005012;U06;1973;1998;2004;2012;3;6;262655;1;0;2;0;UN;1930;3000;x
国連指揮官#013;9005013;U06;1973;1998;2004;2012;3;6;262655;1;0;2;0;UN;1930;3000;x
国連指揮官#014;9005014;U06;1973;1998;2004;2012;3;6;262655;1;0;2;0;UN;1930;3000;x
国連指揮官#015;9005015;U06;1973;1998;2004;2012;3;6;262655;1;0;2;0;UN;1930;3000;x
国連指揮官#016;9005016;U06;1973;1998;2004;2012;3;6;262655;1;0;2;0;UN;1930;3000;x
国連指揮官#017;9005017;U06;1973;1998;2004;2012;3;6;262655;1;0;2;0;UN;1930;3000;x
国連指揮官#018;9005018;U06;1973;1998;2004;2012;3;6;262655;1;0;2;0;UN;1930;3000;x
国連指揮官#019;9005019;U06;1973;1998;2004;2012;3;6;262655;1;0;2;0;UN;1930;3000;x
国連指揮官#020;9005020;U06;1973;1998;2004;2012;3;6;262655;1;0;2;0;UN;1930;3000;x
国連指揮官#021;9005021;U06;1973;1998;2004;2012;3;6;262655;1;0;2;0;UN;1930;3000;x
国連指揮官#022;9005022;U06;1973;1998;2004;2012;3;6;262655;1;0;2;0;UN;1930;3000;x
国連指揮官#023;9005023;U06;1973;1998;2004;2012;3;6;262655;1;0;2;0;UN;1930;3000;x
国連指揮官#024;9005024;U06;1973;1998;2004;2012;3;6;262655;1;0;2;0;UN;1930;3000;x
国連指揮官#025;9005025;U06;1973;1998;2004;2012;3;6;262655;1;0;2;0;UN;1930;3000;x
国連指揮官#026;9005026;U06;1973;1998;2004;2012;3;6;262655;1;0;2;0;UN;1930;3000;x
国連指揮官#027;9005027;U06;1973;1998;2004;2012;3;6;262655;1;0;2;0;UN;1930;3000;x
