Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;x
NATO司令官#001;1055001;U92;1973;1998;2004;2012;3;9;262655;4;0;2;0;NATO;1930;3000;x
NATO司令官#002;1055002;U92;1973;1998;2004;2012;3;9;262655;4;0;2;0;NATO;1930;3000;x
NATO司令官#003;1055003;U92;1973;1998;2004;2012;3;9;262655;4;0;2;0;NATO;1930;3000;x
NATO司令官#004;1055004;U92;1973;1998;2004;2012;3;9;262655;4;0;2;0;NATO;1930;3000;x
NATO司令官#005;1055005;U92;1973;1998;2004;2012;3;9;262655;4;0;2;0;NATO;1930;3000;x
NATO司令官#006;1055006;U92;1973;1998;2004;2012;3;9;262655;4;0;2;0;NATO;1930;3000;x
NATO司令官#007;1055007;U92;1973;1998;2004;2012;3;9;262655;4;0;2;0;NATO;1930;3000;x
NATO司令官#008;1055008;U92;1973;1998;2004;2012;3;9;262655;4;0;2;0;NATO;1930;3000;x
NATO司令官#009;1055009;U92;1973;1998;2004;2012;3;9;262655;4;0;2;0;NATO;1930;3000;x
NATO司令官#010;1055010;U92;1973;1998;2004;2012;3;9;262655;4;0;2;0;NATO;1930;3000;x
NATO司令官#011;1055011;U92;1973;1998;2004;2012;3;9;262655;4;0;2;0;NATO;1930;3000;x
NATO司令官#012;1055012;U92;1973;1998;2004;2012;3;9;262655;4;0;2;0;NATO;1930;3000;x
NATO司令官#013;1055013;U92;1973;1998;2004;2012;3;9;262655;4;0;2;0;NATO;1930;3000;x
NATO司令官#014;1055014;U92;1973;1998;2004;2012;3;9;262655;4;0;2;0;NATO;1930;3000;x
NATO司令官#015;1055015;U92;1973;1998;2004;2012;3;9;262655;4;0;2;0;NATO;1930;3000;x
NATO司令官#016;1055016;U92;1973;1998;2004;2012;3;9;262655;4;0;2;0;NATO;1930;3000;x
NATO司令官#017;1055017;U92;1973;1998;2004;2012;3;9;262655;4;0;2;0;NATO;1930;3000;x
NATO司令官#018;1055018;U92;1973;1998;2004;2012;3;9;262655;4;0;2;0;NATO;1930;3000;x
NATO司令官#019;1055019;U92;1973;1998;2004;2012;3;9;262655;4;0;2;0;NATO;1930;3000;x
NATO司令官#020;1055020;U92;1973;1998;2004;2012;3;9;262655;4;0;2;0;NATO;1930;3000;x
NATO司令官#021;1055021;U92;1973;1998;2004;2012;3;9;262655;4;0;2;0;NATO;1930;3000;x
NATO司令官#022;1055022;U92;1973;1998;2004;2012;3;9;262655;4;0;2;0;NATO;1930;3000;x
NATO司令官#023;1055023;U92;1973;1998;2004;2012;3;9;262655;4;0;2;0;NATO;1930;3000;x
