Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;x
林彪（リン・ビアオ）;9004000;U05;1973;1998;2004;2012;1;8;262271;5;0;3;0;L76324;1973;2100;x
朱徳（チュー・デ）;9004001;U05;1973;1998;2004;2012;1;8;262271;4;0;4;0;L76312;1973;2100;x
ツァン・ゴオタオ;9004002;U05;1973;1998;2004;2012;1;4;0;4;0;1;0;L76302;1973;2100;x
蒋介石（チアン・カイシェク）;9004003;U05;1973;1998;2004;2012;0;8;262271;3;0;4;0;L50048;1973;2100;x
陳毅（チェン・イー）;9004004;U05;1973;1998;2004;2012;1;7;262271;3;0;4;0;L76310;1973;2100;x
グエン・アイ・クオク;9004005;U05;1973;1998;2004;2012;3;7;262271;3;0;2;0;L76334;1973;2100;x
フォン・ファルケンハウゼン;9004006;U05;1973;1998;2004;2012;1;7;262271;3;0;4;0;L50304;1973;2100;x
ユジ・フェンガン;9004007;U05;1973;1998;2004;2012;2;6;262527;3;0;4;0;L50353;1973;2100;x
綾部;9004008;U05;1973;1998;2004;2012;2;6;262527;3;0;5;0;L101016;1973;2100;x
上月;9004009;U05;1973;1998;2004;2012;2;6;262527;3;0;5;0;L101106;1973;2100;x
シュ・ガンダ;9004010;U05;1973;1998;2004;2012;2;5;262271;3;0;4;0;L76317;1973;2100;x
毛沢東（マオ・ツェタン）;9004011;U05;1973;1998;2004;2012;0;5;262527;3;0;5;0;L76331;1973;2100;x
デン・ジフイ;9004012;U05;1973;1998;2004;2012;1;5;4096;3;0;4;1;L76359;1973;2100;x
張学良（チャン・スエリャン）;9004013;U05;1973;1998;2004;2012;1;5;262399;3;0;3;0;L50011;1973;2100;x
ヘ・インキン;9004014;U05;1973;1998;2004;2012;1;5;262271;3;0;4;0;L50097;1973;2100;x
李宗仁（リ・ゾンレン）;9004015;U05;1973;1998;2004;2012;1;5;262271;3;0;4;0;L50186;1973;2100;x
閻錫山（ヤン・シシャン）;9004016;U05;1973;1998;2004;2012;0;5;262527;3;0;2;0;L50348;1973;2100;x
チャン・ユンイ;9004017;U05;1973;1998;2004;2012;2;4;0;3;0;4;0;L76304;1973;2100;x
タン・ゼン;9004018;U05;1973;1998;2004;2012;2;4;0;3;0;4;0;L76339;1973;2100;x
デン・シャオピン;9004019;U05;1973;1998;2004;2012;1;4;16;3;0;3;0;L76340;1973;2100;x
雨宮;9004020;U05;1973;1998;2004;2012;2;4;0;3;0;5;0;L101006;1973;2100;x
シャオ・ジンガン;9004021;U05;1973;1998;2004;2012;2;3;0;3;0;4;1;L76355;1973;2100;x
田中;9004022;U05;1973;1998;2004;2012;2;7;262271;2;0;5;0;L101174;1973;2100;x
チェン・チャンハオ;9004023;U05;1973;1998;2004;2012;1;6;262399;2;0;4;0;L76307;1973;2100;x
ヘ・ロン;9004024;U05;1973;1998;2004;2012;2;6;262271;2;0;3;0;L76313;1973;2100;x
ムー・ジョング;9004025;U05;1973;1998;2004;2012;2;6;262271;2;0;5;0;L76332;1973;2100;x
聶栄臻（ニー・ロンツェン）;9004026;U05;1973;1998;2004;2012;3;6;262271;2;0;4;0;L76333;1973;2100;x
彭徳懐（ペン・デウアイ）;9004027;U05;1973;1998;2004;2012;2;6;262527;2;0;3;0;L76336;1973;2100;x
バイ・チョングシ;9004028;U05;1973;1998;2004;2012;1;6;262271;2;0;3;0;L50000;1973;2100;x
宋哲元（スン・ゼユアン）;9004029;U05;1973;1998;2004;2012;1;6;262271;2;0;4;0;L50272;1973;2100;x
衛立煌（ウェイ・リフアン）;9004030;U05;1973;1998;2004;2012;1;6;262527;2;0;4;0;L50329;1973;2100;x
本間;9004031;U05;1973;1998;2004;2012;2;6;262271;2;0;5;0;L101047;1973;2100;x
リー・チョンレン;9004032;U05;1973;1998;2004;2012;2;5;262271;2;0;5;0;L76372;1973;2100;x
フ・ズオイ;9004033;U05;1973;1998;2004;2012;1;5;262399;2;0;3;0;L50085;1973;2100;x
リャオ・ユンゼ;9004034;U05;1973;1998;2004;2012;2;5;262527;2;0;4;0;L50197;1973;2100;x
劉汝明（リュー・ルミン）;9004035;U05;1973;1998;2004;2012;2;5;262271;2;0;3;0;L50209;1973;2100;x
馬鴻逵（マ・フンクエ）;9004036;U05;1973;1998;2004;2012;1;5;262271;2;0;2;0;L50235;1973;2100;x
シェン・ジカイ;9004037;U05;1973;1998;2004;2012;1;5;262399;2;0;5;0;L50256;1973;2100;x
孫連仲（スン・リアンゾン）;9004038;U05;1973;1998;2004;2012;1;5;262399;2;0;4;0;L50266;1973;2100;x
シェン・ホンリエ;9004039;U05;1973;1998;2004;2012;3;5;0;2;0;4;1;L50364;1973;2100;x
シェンノート;9004040;U05;1973;1998;2004;2012;2;5;8192;2;0;4;2;L50370;1973;2100;x
林;9004041;U05;1973;1998;2004;2012;3;5;262271;2;0;5;0;L250008;1973;2100;x
シン・シリアン;9004042;U05;1973;1998;2004;2012;2;5;262271;2;0;4;0;L250009;1973;2100;x
グオ・エンリン;9004043;U05;1973;1998;2004;2012;1;5;262271;2;0;4;0;L250016;1973;2100;x
ユ・チェンチェン;9004044;U05;1973;1998;2004;2012;1;5;262271;2;0;4;0;L250024;1973;2100;x
朝香;9004045;U05;1973;1998;2004;2012;1;5;262271;2;0;5;0;L101014;1973;2100;x
船引;9004046;U05;1973;1998;2004;2012;3;5;262271;2;0;5;0;L101027;1973;2100;x
林;9004047;U05;1973;1998;2004;2012;3;5;262271;2;0;5;0;L101036;1973;2100;x
河鹿;9004048;U05;1973;1998;2004;2012;3;5;262271;2;0;5;0;L101074;1973;2100;x
笠原;9004049;U05;1973;1998;2004;2012;2;5;262271;2;0;5;0;L101079;1973;2100;x
喜多;9004050;U05;1973;1998;2004;2012;2;5;262271;2;0;5;0;L101096;1973;2100;x
前田;9004051;U05;1973;1998;2004;2012;2;5;262527;2;0;5;0;L101112;1973;2100;x
冨永;9004052;U05;1973;1998;2004;2012;2;5;0;2;0;3;2;L101336;1973;2100;x
チェン・ゲン;9004053;U05;1973;1998;2004;2012;3;4;0;2;0;4;0;L76308;1973;2100;x
周恩来（ジョウ・エンライ）;9004054;U05;1973;1998;2004;2012;1;4;1;2;0;4;0;L76311;1973;2100;x
シュ・ハイドン;9004055;U05;1973;1998;2004;2012;2;4;0;2;0;4;0;L76315;1973;2100;x
徐向前（シュ・シャンキアン）;9004056;U05;1973;1998;2004;2012;2;4;0;2;0;4;0;L76316;1973;2100;x
ホアン・ケチェン;9004057;U05;1973;1998;2004;2012;3;4;0;2;0;4;0;L76318;1973;2100;x
リー・シャンニアン;9004058;U05;1973;1998;2004;2012;1;4;0;2;0;4;0;L76322;1973;2100;x
羅栄桓（ルオ・ロンホアン）;9004059;U05;1973;1998;2004;2012;2;4;0;2;0;4;0;L76328;1973;2100;x
ズオ・クァン;9004060;U05;1973;1998;2004;2012;2;4;0;2;0;4;0;L76343;1973;2100;x
ワン・ジャシャン;9004061;U05;1973;1998;2004;2012;1;4;0;2;0;4;0;L76345;1973;2100;x
ワン・シュシェン;9004062;U05;1973;1998;2004;2012;3;4;0;2;0;4;0;L76346;1973;2100;x
ヤン・シャンクン;9004063;U05;1973;1998;2004;2012;2;4;0;2;0;4;0;L76349;1973;2100;x
イェ・ジャンイン;9004064;U05;1973;1998;2004;2012;2;4;0;2;0;4;0;L76350;1973;2100;x
葉挺（イェ・ティン）;9004065;U05;1973;1998;2004;2012;2;4;0;2;0;4;0;L76351;1973;2100;x
ファン・ツィイー;9004066;U05;1973;1998;2004;2012;1;4;0;2;0;4;2;L76365;1973;2100;x
リ・フイイン;9004067;U05;1973;1998;2004;2012;2;4;0;2;0;4;0;L50174;1973;2100;x
シュ・ヨンチャン;9004068;U05;1973;1998;2004;2012;1;4;2;2;0;3;0;L50296;1973;2100;x
汪精衛（ワン・ジンウェイ）;9004069;U05;1973;1998;2004;2012;1;4;1;2;0;5;0;L50315;1973;2100;x
王陵基（ワン・リンジ）;9004070;U05;1973;1998;2004;2012;2;4;0;2;0;3;0;L50320;1973;2100;x
キアン・ダジュン;9004071;U05;1973;1998;2004;2012;2;4;0;2;0;4;2;L50385;1973;2100;x
磯谷;9004072;U05;1973;1998;2004;2012;2;4;0;2;0;5;0;L250010;1973;2100;x
岡;9004073;U05;1973;1998;2004;2012;2;4;0;2;0;5;1;L250029;1973;2100;x
ツァン・シュエシ;9004074;U05;1973;1998;2004;2012;2;3;0;2;0;4;1;L76353;1973;2100;x
タン・ゼンリン;9004075;U05;1973;1998;2004;2012;2;3;0;2;0;4;1;L76358;1973;2100;x
チャン・チャンクン;9004076;U05;1973;1998;2004;2012;3;3;0;2;0;4;2;L76362;1973;2100;x
チェン・シー;9004077;U05;1973;1998;2004;2012;2;3;0;2;0;4;2;L76363;1973;2100;x
シャ・ボシャン;9004078;U05;1973;1998;2004;2012;2;3;0;2;0;4;2;L76366;1973;2100;x
ジ・シン;9004079;U05;1973;1998;2004;2012;1;7;262271;1;0;4;0;L250007;1973;2100;x
金岡;9004080;U05;1973;1998;2004;2012;3;7;262271;1;0;5;0;L101076;1973;2100;x
廖耀湘（リャオ・ヤオシャン）;9004081;U05;1973;1998;2004;2012;3;6;262271;1;0;4;0;L50195;1973;2100;x
劉峙（リュー・ジイ）;9004082;U05;1973;1998;2004;2012;1;6;262271;1;0;4;0;L50205;1973;2100;x
孫立人（スン・リレン）;9004083;U05;1973;1998;2004;2012;3;6;262399;1;0;4;0;L50265;1973;2100;x
ドゥアン・ユン;9004084;U05;1973;1998;2004;2012;3;6;262527;1;0;4;0;L50299;1973;2100;x
王耀武（ワン・ヤオウー）;9004085;U05;1973;1998;2004;2012;3;6;262271;1;0;4;0;L50326;1973;2100;x
楊愛源（ヤン・アイユアン）;9004086;U05;1973;1998;2004;2012;1;6;262271;1;0;3;0;L50337;1973;2100;x
ユ・ジシ;9004087;U05;1973;1998;2004;2012;2;6;262399;1;0;4;0;L50352;1973;2100;x
リュー・ヨンガオ;9004088;U05;1973;1998;2004;2012;2;6;1536;1;0;4;1;L50361;1973;2100;x
キリツィン;9004089;U05;1973;1998;2004;2012;1;6;262271;1;0;2;0;L250013;1973;2100;x
キロビル;9004090;U05;1973;1998;2004;2012;2;6;262527;1;0;4;0;L250014;1973;2100;x
セミョーノフ;9004091;U05;1973;1998;2004;2012;2;6;262271;1;0;2;0;L250019;1973;2100;x
川原;9004092;U05;1973;1998;2004;2012;2;6;0;1;0;5;2;L250034;1973;2100;x
宮崎;9004093;U05;1973;1998;2004;2012;3;6;262271;1;0;5;0;L101120;1973;2100;x
ザオ・イイマン;9004094;U05;1973;1998;2004;2012;3;5;262271;1;0;4;0;L76306;1973;2100;x
ルオ・ビングイ;9004095;U05;1973;1998;2004;2012;3;5;262271;1;0;4;0;L76329;1973;2100;x
スン・ユ・パク;9004096;U05;1973;1998;2004;2012;3;5;262271;1;0;5;0;L76338;1973;2100;x
ルー・リピン;9004097;U05;1973;1998;2004;2012;3;5;4096;1;0;4;2;L76369;1973;2100;x
陳誠（チェン・チェン）;9004098;U05;1973;1998;2004;2012;1;5;262271;1;0;4;0;L50030;1973;2100;x
チェン・キアン;9004099;U05;1973;1998;2004;2012;1;5;262271;1;0;3;0;L50041;1973;2100;x
キウ・キンカン;9004100;U05;1973;1998;2004;2012;3;5;262271;1;0;4;0;L50069;1973;2100;x
ハン・フク;9004101;U05;1973;1998;2004;2012;2;5;262271;1;0;1;0;L50087;1973;2100;x
シュ・ユアンクアン;9004102;U05;1973;1998;2004;2012;1;5;262527;1;0;4;0;L50112;1973;2100;x
薛岳（スエ・ユエ）;9004103;U05;1973;1998;2004;2012;1;5;262527;1;0;4;0;L50115;1973;2100;x
リ・ウェンティアン;9004104;U05;1973;1998;2004;2012;3;5;262271;1;0;4;0;L50188;1973;2100;x
廖磊（リャオ・レイ）;9004105;U05;1973;1998;2004;2012;2;5;262271;1;0;4;0;L50193;1973;2100;x
リュー・シャン;9004106;U05;1973;1998;2004;2012;1;5;262271;1;0;3;0;L50207;1973;2100;x
マ・ザンシャン;9004107;U05;1973;1998;2004;2012;2;5;262271;1;0;4;0;L50233;1973;2100;x
マン・チョンリウ;9004108;U05;1973;1998;2004;2012;2;5;262271;1;0;4;0;L50234;1973;2100;x
マオ・ビンウェン;9004109;U05;1973;1998;2004;2012;2;5;262271;1;0;4;0;L50241;1973;2100;x
石友三（シ・ヨウサン）;9004110;U05;1973;1998;2004;2012;2;5;262271;1;0;1;0;L50260;1973;2100;x
ス・ビンウェン;9004111;U05;1973;1998;2004;2012;3;5;262271;1;0;2;0;L50261;1973;2100;x
スン・ユアンリャン;9004112;U05;1973;1998;2004;2012;2;5;262527;1;0;4;0;L50271;1973;2100;x
タイ・リー;9004113;U05;1973;1998;2004;2012;2;5;262527;1;0;4;0;L50276;1973;2100;x
唐生智（タン・シェンジ）;9004114;U05;1973;1998;2004;2012;0;5;262271;1;0;1;0;L50280;1973;2100;x
タオ・ジユエ;9004115;U05;1973;1998;2004;2012;2;5;262271;1;0;4;0;L50282;1973;2100;x
ゾウ・ズオフア;9004116;U05;1973;1998;2004;2012;2;5;262271;1;0;3;0;L50295;1973;2100;x
トン・リンゲ;9004117;U05;1973;1998;2004;2012;2;5;262271;1;0;4;0;L50301;1973;2100;x
ウー・チュイクン;9004118;U05;1973;1998;2004;2012;3;5;262271;1;0;4;0;L50333;1973;2100;x
楊虎城（ヤン・フチェン）;9004119;U05;1973;1998;2004;2012;1;5;262271;1;0;1;0;L50340;1973;2100;x
ユエ・イキン;9004120;U05;1973;1998;2004;2012;3;5;131072;1;0;4;2;L50388;1973;2100;x
チャン・イーサン;9004121;U05;1973;1998;2004;2012;2;5;262271;1;0;4;0;L250004;1973;2100;x
ザオ・キウハン;9004122;U05;1973;1998;2004;2012;3;5;262271;1;0;4;0;L250005;1973;2100;x
チェルノコフ;9004123;U05;1973;1998;2004;2012;3;5;262399;1;0;3;0;L250006;1973;2100;x
カンジョルジャブ;9004124;U05;1973;1998;2004;2012;2;5;262271;1;0;4;0;L250011;1973;2100;x
谷川;9004125;U05;1973;1998;2004;2012;3;5;0;1;0;5;2;L250038;1973;2100;x
カオ・ビンセン;9004126;U05;1973;1998;2004;2012;3;5;0;1;0;4;2;L250039;1973;2100;x
