Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;x
アルベルト・ヴェナンシオ;9007001;U08;1973;1998;2004;2012;3;4;1;0;0;2;0;L31000;1973;2100;x
アルヴェス・マリーニョ;9007002;U08;1973;1998;2004;2012;1;4;0;1;0;2;0;L31001;1973;2100;x
アウレリオ・デ・モンテイロ;9007003;U08;1973;1998;2004;2012;2;4;2;1;0;2;0;L31002;1973;2100;x
バラタ・デ・アゼヴェード;9007004;U08;1973;1998;2004;2012;2;5;262399;1;0;2;0;L31003;1973;2100;x
バルボーサ;9007005;U08;1973;1998;2004;2012;3;6;262527;0;0;2;0;L31004;1973;2100;x
ボルヘス・ダ・フォンセカ・ネット;9007006;U08;1973;1998;2004;2012;3;5;262399;0;0;2;0;L31005;1973;2100;x
カルドーソ;9007007;U08;1973;1998;2004;2012;2;4;1;1;0;2;0;L31006;1973;2100;x
カシアーノ;9007008;U08;1973;1998;2004;2012;3;4;0;0;0;2;0;L31007;1973;2100;x
カステロ・ブランカ;9007009;U08;1973;1998;2004;2012;2;6;262271;1;0;2;0;L31008;1973;2100;x
チャダヴェク・デ・ラヴァラーデ;9007010;U08;1973;1998;2004;2012;2;4;0;0;0;2;0;L31009;1973;2100;x
コエーリョ・ネット;9007011;U08;1973;1998;2004;2012;3;6;262399;1;0;2;0;L31010;1973;2100;x
コルデイロ・デ・ファリアス;9007012;U08;1973;1998;2004;2012;1;6;262271;2;0;2;0;L31011;1973;2100;x
コスタ・エ・シルヴァ;9007013;U08;1973;1998;2004;2012;1;6;262527;3;0;2;0;L31012;1973;2100;x
ダリンコート・フォンセカ;9007014;U08;1973;1998;2004;2012;2;5;262271;0;0;2;0;L31013;1973;2100;x
ダ・ガマ・レイロス;9007015;U08;1973;1998;2004;2012;2;4;128;1;0;2;0;L31014;1973;2100;x
ダ・シルヴァ;9007016;U08;1973;1998;2004;2012;2;5;262271;2;0;2;0;L31015;1973;2100;x
デ・アシス;9007017;U08;1973;1998;2004;2012;2;6;262271;2;0;2;0;L31016;1973;2100;x
デ・スーザ・ダンタス・デ・メロ;9007018;U08;1973;1998;2004;2012;3;4;0;0;0;2;0;L31017;1973;2100;x
ディラーマンド・デ・アシス;9007019;U08;1973;1998;2004;2012;2;4;0;1;0;2;0;L31018;1973;2100;x
ド・ナシメント;9007020;U08;1973;1998;2004;2012;3;6;262271;0;0;2;0;L31019;1973;2100;x
ド・ナシメント・リンス;9007021;U08;1973;1998;2004;2012;3;4;0;0;0;2;0;L31020;1973;2100;x
ドス・サントス;9007022;U08;1973;1998;2004;2012;3;5;262527;1;0;2;0;L31021;1973;2100;x
ファルコネイロ・ダ・クーニャ;9007023;U08;1973;1998;2004;2012;3;4;0;0;0;2;0;L31022;1973;2100;x
フェルナンデス・ダ・シルヴァ;9007024;U08;1973;1998;2004;2012;2;4;256;1;0;2;0;L31023;1973;2100;x
フィゲイレード;9007025;U08;1973;1998;2004;2012;2;6;262271;0;0;2;0;L31024;1973;2100;x
フィウザ・デ・カストロ;9007026;U08;1973;1998;2004;2012;2;6;262527;1;0;2;0;L31025;1973;2100;x
フロリアーノ・デ・リマ・ブレイナー;9007027;U08;1973;1998;2004;2012;3;6;262527;1;0;2;0;L31026;1973;2100;x
ガスパール・デュトラ;9007028;U08;1973;1998;2004;2012;0;6;262271;2;0;2;0;L31027;1973;2100;x
